ano_eleicao;sigla_uf;numero_zona;sigla_partido;numero_cand;desc_APTO_INAPTO;desc_Eleito_Neleito;total_votos;
2012;PR;162;PPS;23;APTO;ELEITO;3326;
2012;PR;162;PT;13;APTO;NAOELEITO;2805;
2012;PR;162;PSDB;45;APTO;NAOELEITO;2514;
2012;PR;58;PV;43;APTO;ELEITO;1408;
2012;PR;58;DEM;25;APTO;NAOELEITO;1233;
2012;PR;63;PPS;23;APTO;ELEITO;1375;
2012;PR;63;PTB;14;APTO;NAOELEITO;1127;
2012;PR;63;PMDB;15;APTO;NAOELEITO;229;
2012;PR;85;PR;22;APTO;ELEITO;4296;
2012;PR;85;PT;13;APTO;NAOELEITO;1338;
2012;PR;67;PSDB;45;APTO;ELEITO;3622;
2012;PR;67;PMDB;15;APTO;NAOELEITO;3140;
2012;PR;129;PP;11;APTO;ELEITO;11168;
2012;PR;129;PSD;55;APTO;NAOELEITO;0;
2012;PR;95;PSD;55;APTO;ELEITO;912;
2012;PR;95;PSL;17;APTO;ELEITO;759;
2012;PR;95;PR;22;APTO;NAOELEITO;625;
2012;PR;95;PTB;14;APTO;NAOELEITO;0;
2012;PR;94;PMN;33;APTO;ELEITO;3114;
2012;PR;94;PSC;20;APTO;NAOELEITO;1470;
2012;PR;94;PSL;17;APTO;NAOELEITO;1089;
2012;PR;130;PSDB;45;APTO;ELEITO;4366;
2012;PR;130;PT;13;APTO;NAOELEITO;2494;
2012;PR;130;PV;43;APTO;NAOELEITO;123;
2012;PR;165;PV;43;APTO;ELEITO;1590;
2012;PR;165;PMDB;15;APTO;NAOELEITO;1174;
2012;PR;38;PTB;14;APTO;ELEITO;3761;
2012;PR;38;PSC;20;APTO;NAOELEITO;3255;
2012;PR;109;PMDB;15;APTO;ELEITO;4124;
2012;PR;109;DEM;25;APTO;NAOELEITO;3761;
2012;PR;94;PSDB;45;APTO;ELEITO;1397;
2012;PR;94;PT;13;APTO;NAOELEITO;1115;
2012;PR;94;PV;43;APTO;NAOELEITO;31;
2012;PR;20;PT;13;APTO;ELEITO;2177;
2012;PR;20;PMDB;15;APTO;NAOELEITO;1684;
2012;PR;68;PP;11;APTO;ELEITO;3817;
2012;PR;68;PRB;10;APTO;NAOELEITO;3146;
2012;PR;205;PSDB;45;APTO;ELEITO;7300;
2012;PR;205;PSB;40;APTO;NAOELEITO;6343;
2012;PR;205;PRB;10;APTO;NAOELEITO;257;
2012;PR;22;DEM;25;APTO;ELEITO;14422;
2012;PR;22;PSB;40;APTO;NAOELEITO;8713;
2012;PR;22;PT;13;APTO;NAOELEITO;612;
2012;PR;22;PSDC;27;APTO;NAOELEITO;242;
2012;PR;22;PSOL;50;APTO;NAOELEITO;168;
2012;PR;22;PRTB;28;APTO;NAOELEITO;110;
2012;PR;87;PPS;23;APTO;ELEITO;1208;
2012;PR;87;PP;11;APTO;NAOELEITO;986;
2012;PR;99;PV;43;APTO;ELEITO;1027;
2012;PR;99;PSB;40;APTO;NAOELEITO;973;
2012;PR;99;PMN;33;APTO;NAOELEITO;19;
2012;PR;83;PR;22;APTO;ELEITO;6817;
2012;PR;83;DEM;25;APTO;NAOELEITO;4826;
2012;PR;95;PSD;55;APTO;ELEITO;2465;
2012;PR;95;PTB;14;APTO;NAOELEITO;1248;
2012;PR;100;PSD;55;APTO;ELEITO;2641;
2012;PR;100;PDT;12;APTO;NAOELEITO;1672;
2012;PR;100;PMDB;15;APTO;NAOELEITO;30;
2012;PR;63;PSDB;45;APTO;ELEITO;4182;
2012;PR;63;PMDB;15;APTO;NAOELEITO;3108;
2012;PR;103;PSDB;45;APTO;ELEITO;3907;
2012;PR;103;PSC;20;APTO;NAOELEITO;3072;
2012;PR;87;PSDB;45;APTO;ELEITO;2098;
2012;PR;87;PT;13;APTO;NAOELEITO;1827;
2012;PR;132;PPS;23;APTO;ELEITO;4535;
2012;PR;132;PMDB;15;APTO;NAOELEITO;2876;
2012;PR;132;PSB;40;APTO;NAOELEITO;314;
2012;PR;52;PSC;20;APTO;ELEITO;4293;
2012;PR;52;PT;13;APTO;NAOELEITO;2880;
2012;PR;52;PDT;12;APTO;NAOELEITO;1853;
2012;PR;115;PV;43;APTO;ELEITO;3416;
2012;PR;115;PMDB;15;APTO;NAOELEITO;3210;
2012;PR;102;PP;11;APTO;ELEITO;2745;
2012;PR;102;PSD;55;APTO;NAOELEITO;1268;
2012;PR;123;PSDB;45;APTO;ELEITO;2418;
2012;PR;123;PP;11;APTO;NAOELEITO;1999;
2012;PR;20;PSDB;45;APTO;ELEITO;2467;
2012;PR;20;PT;13;APTO;NAOELEITO;1567;
2012;PR;129;DEM;25;APTO;ELEITO;2448;
2012;PR;199;DEM;25;APTO;ELEITO;21157;
2012;PR;200;DEM;25;APTO;ELEITO;19261;
2012;PR;8;DEM;25;APTO;ELEITO;14532;
2012;PR;199;PSD;55;APTO;NAOELEITO;13719;
2012;PR;200;PMDB;15;APTO;NAOELEITO;13191;
2012;PR;199;PMDB;15;APTO;NAOELEITO;11814;
2012;PR;8;PMDB;15;APTO;NAOELEITO;11441;
2012;PR;8;PSD;55;APTO;NAOELEITO;10855;
2012;PR;200;PSD;55;APTO;NAOELEITO;10780;
2012;PR;200;PSDC;27;APTO;NAOELEITO;4041;
2012;PR;8;PSDC;27;APTO;NAOELEITO;4012;
2012;PR;199;PSDC;27;APTO;NAOELEITO;2478;
2012;PR;199;PCB;21;APTO;NAOELEITO;94;
2012;PR;8;PCB;21;APTO;NAOELEITO;54;
2012;PR;200;PCB;21;APTO;NAOELEITO;43;
2012;PR;149;PR;22;APTO;ELEITO;1332;
2012;PR;149;PSDB;45;APTO;NAOELEITO;338;
2012;PR;12;PT;13;APTO;ELEITO;17145;
2012;PR;12;PSDB;45;APTO;NAOELEITO;8474;
2012;PR;122;PR;22;APTO;ELEITO;6063;
2012;PR;122;PP;11;APTO;NAOELEITO;5529;
2012;PR;122;PSC;20;APTO;NAOELEITO;5005;
2012;PR;148;PMDB;15;APTO;ELEITO;2445;
2012;PR;148;PSD;55;APTO;NAOELEITO;1844;
2012;PR;148;PT;13;APTO;NAOELEITO;386;
2012;PR;70;DEM;25;APTO;ELEITO;3982;
2012;PR;70;PSDB;45;APTO;NAOELEITO;2230;
2012;PR;70;PPS;23;APTO;NAOELEITO;31;
2012;PR;85;PSDB;45;APTO;ELEITO;1695;
2012;PR;35;PR;22;APTO;ELEITO;3136;
2012;PR;35;PSDB;45;APTO;NAOELEITO;2702;
2012;PR;149;PMDB;15;APTO;ELEITO;2032;
2012;PR;149;PT;13;APTO;NAOELEITO;2028;
2012;PR;119;PT;13;APTO;ELEITO;2402;
2012;PR;119;PSB;40;APTO;NAOELEITO;2141;
2012;PR;206;PDT;12;APTO;ELEITO;31079;
2012;PR;206;PSDB;45;APTO;NAOELEITO;10889;
2012;PR;206;PT;13;APTO;NAOELEITO;3582;
2012;PR;103;PV;43;APTO;ELEITO;1883;
2012;PR;103;PMDB;15;APTO;NAOELEITO;1440;
2012;PR;103;PSL;17;APTO;NAOELEITO;193;
2012;PR;54;PSDB;45;APTO;ELEITO;6318;
2012;PR;54;PPS;23;APTO;NAOELEITO;4588;
2012;PR;54;PSB;40;APTO;NAOELEITO;312;
2012;PR;114;PMDB;15;APTO;ELEITO;2003;
2012;PR;114;PSDB;45;APTO;NAOELEITO;1696;
2012;PR;26;PMDB;15;APTO;ELEITO;2220;
2012;PR;26;PPS;23;APTO;NAOELEITO;2100;
2012;PR;40;PT;13;APTO;ELEITO;5015;
2012;PR;40;PMDB;15;APTO;NAOELEITO;3863;
2012;PR;40;PSDB;45;APTO;NAOELEITO;1366;
2012;PR;40;PRB;10;APTO;NAOELEITO;460;
2012;PR;21;PSB;40;APTO;ELEITO;6401;
2012;PR;21;PSDB;45;APTO;NAOELEITO;5232;
2012;PR;21;DEM;25;APTO;NAOELEITO;566;
2012;PR;103;PSDB;45;APTO;ELEITO;1317;
2012;PR;103;PSD;55;APTO;NAOELEITO;955;
2012;PR;103;PSC;20;APTO;NAOELEITO;307;
2012;PR;146;PMDB;15;APTO;ELEITO;3775;
2012;PR;146;DEM;25;APTO;NAOELEITO;3556;
2012;PR;138;PR;22;APTO;ELEITO;1792;
2012;PR;138;PT;13;APTO;NAOELEITO;1724;
2012;PR;86;PPS;23;APTO;ELEITO;5783;
2012;PR;86;PV;43;APTO;NAOELEITO;3629;
2012;PR;127;PSB;40;APTO;ELEITO;2131;
2012;PR;127;PT;13;APTO;NAOELEITO;1900;
2012;PR;53;PSD;55;APTO;ELEITO;3963;
2012;PR;53;PPS;23;APTO;NAOELEITO;2347;
2012;PR;111;PPS;23;APTO;ELEITO;18249;
2012;PR;111;PDT;12;APTO;NAOELEITO;15261;
2012;PR;111;PMDB;15;APTO;NAOELEITO;2830;
2012;PR;111;PSDB;45;APTO;NAOELEITO;1710;
2012;PR;111;PT;13;APTO;NAOELEITO;754;
2012;PR;173;PDT;12;APTO;ELEITO;6173;
2012;PR;173;PPS;23;APTO;NAOELEITO;3728;
2012;PR;105;PSL;17;APTO;ELEITO;5364;
2012;PR;105;PHS;31;APTO;NAOELEITO;4169;
2012;PR;125;PP;11;APTO;ELEITO;5871;
2012;PR;125;DEM;25;APTO;NAOELEITO;4668;
2012;PR;17;PTB;14;APTO;ELEITO;6033;
2012;PR;17;PMDB;15;APTO;NAOELEITO;5309;
2012;PR;199;PP;11;APTO;ELEITO;3522;
2012;PR;199;PSDB;45;APTO;NAOELEITO;3463;
2012;PR;199;PT;13;APTO;NAOELEITO;1265;
2012;PR;199;PPL;54;APTO;NAOELEITO;1202;
2012;PR;75;PMDB;15;APTO;ELEITO;15743;
2012;PR;201;PMDB;15;APTO;ELEITO;14937;
2012;PR;75;PP;11;APTO;NAOELEITO;13561;
2012;PR;201;PP;11;APTO;NAOELEITO;12176;
2012;PR;148;PMDB;15;APTO;ELEITO;8780;
2012;PR;148;PP;11;APTO;NAOELEITO;7302;
2012;PR;19;PSD;55;APTO;ELEITO;3152;
2012;PR;19;DEM;25;APTO;NAOELEITO;2627;
2012;PR;166;DEM;25;APTO;ELEITO;4182;
2012;PR;166;PMDB;15;APTO;NAOELEITO;3372;
2012;PR;166;PTB;14;APTO;NAOELEITO;112;
2012;PR;48;PSDB;45;APTO;ELEITO;2378;
2012;PR;48;PPS;23;APTO;NAOELEITO;1606;
2012;PR;86;PSD;55;APTO;ELEITO;3037;
2012;PR;86;PMDB;15;APTO;NAOELEITO;2527;
2012;PR;86;PP;11;APTO;NAOELEITO;255;
2012;PR;113;DEM;25;APTO;ELEITO;4472;
2012;PR;44;PSD;55;APTO;ELEITO;4455;
2012;PR;44;PSL;17;APTO;NAOELEITO;3101;
2012;PR;44;PT;13;APTO;NAOELEITO;1853;
2012;PR;98;PPS;45;APTO;ELEITO;8660;
2012;PR;98;PDT;12;APTO;NAOELEITO;4611;
2012;PR;89;PDT;12;APTO;ELEITO;18620;
2012;PR;202;PDT;12;APTO;ELEITO;15104;
2012;PR;89;PT;13;APTO;NAOELEITO;11631;
2012;PR;202;PT;13;APTO;NAOELEITO;9203;
2012;PR;89;PV;43;APTO;NAOELEITO;322;
2012;PR;89;PSOL;50;APTO;NAOELEITO;292;
2012;PR;202;PV;43;APTO;NAOELEITO;245;
2012;PR;202;PSOL;50;APTO;NAOELEITO;144;
2012;PR;33;PT;13;APTO;ELEITO;15239;
2012;PR;33;PSC;20;APTO;NAOELEITO;0;
2012;PR;71;PSD;55;APTO;ELEITO;973;
2012;PR;71;PP;11;APTO;NAOELEITO;925;
2012;PR;71;PTB;14;APTO;NAOELEITO;27;
2012;PR;84;PPS;23;APTO;ELEITO;3622;
2012;PR;84;PTB;14;APTO;NAOELEITO;2942;
2012;PR;17;PR;22;APTO;ELEITO;2803;
2012;PR;17;DEM;25;APTO;NAOELEITO;2285;
2012;PR;17;PMDB;15;APTO;NAOELEITO;689;
2012;PR;17;PSDB;45;APTO;NAOELEITO;264;
2012;PR;118;PT;13;APTO;ELEITO;3546;
2012;PR;118;PSC;20;APTO;NAOELEITO;2136;
2012;PR;115;PT;13;APTO;ELEITO;3095;
2012;PR;115;PDT;12;APTO;NAOELEITO;3066;
2012;PR;203;PR;22;APTO;ELEITO;1977;
2012;PR;203;PSDB;45;APTO;NAOELEITO;1251;
2012;PR;151;PMDB;15;APTO;ELEITO;2800;
2012;PR;151;PSD;55;APTO;NAOELEITO;1440;
2012;PR;20;PSD;55;APTO;ELEITO;7065;
2012;PR;20;PSDB;45;APTO;NAOELEITO;4745;
2012;PR;117;PSD;55;APTO;ELEITO;2191;
2012;PR;117;PSDB;45;APTO;NAOELEITO;0;
2008;PR;82;PMDB;15;APTO;ELEITO;2412;
2008;PR;82;DEM;25;APTO;NAOELEITO;2389;
2008;PR;48;PT;13;APTO;ELEITO;1185;
2008;PR;48;DEM;25;APTO;NAOELEITO;1070;
2008;PR;48;PMDB;15;APTO;NAOELEITO;834;
2008;PR;48;PP;11;APTO;NAOELEITO;691;
2008;PR;48;PPS;23;APTO;NAOELEITO;113;
2008;PR;144;PP;11;APTO;ELEITO;2464;
2008;PR;144;PT;13;APTO;NAOELEITO;1466;
2008;PR;144;DEM;25;APTO;NAOELEITO;1421;
2008;PR;171;PMDB;15;APTO;ELEITO;32048;
2008;PR;171;PSOL;50;APTO;NAOELEITO;4362;
2008;PR;169;PSB;40;APTO;ELEITO;1726;
2008;PR;169;PDT;12;APTO;NAOELEITO;1614;
2008;PR;123;PP;11;APTO;ELEITO;8033;
2008;PR;123;PT;13;APTO;NAOELEITO;3265;
2008;PR;172;PMDB;15;APTO;ELEITO;1174;
2008;PR;172;PP;11;APTO;NAOELEITO;941;
2008;PR;87;PSDB;45;APTO;ELEITO;3401;
2008;PR;87;PT;13;APTO;NAOELEITO;2243;
2008;PR;87;PV;43;APTO;NAOELEITO;2227;
2008;PR;128;PSB;40;APTO;ELEITO;3047;
2008;PR;128;PV;43;APTO;NAOELEITO;2728;
2008;PR;77;PMDB;15;APTO;ELEITO;3105;
2008;PR;77;PR;22;APTO;NAOELEITO;2272;
2008;PR;138;PT;13;APTO;ELEITO;1721;
2008;PR;138;PTB;14;APTO;NAOELEITO;1186;
2008;PR;130;PP;11;APTO;ELEITO;5585;
2008;PR;130;PMDB;15;APTO;NAOELEITO;4930;
2008;PR;126;PT;13;APTO;ELEITO;1069;
2008;PR;126;PMDB;15;APTO;NAOELEITO;1003;
2008;PR;57;PTB;14;APTO;ELEITO;6870;
2008;PR;57;PMDB;15;APTO;NAOELEITO;6436;
2008;PR;57;PT;13;APTO;NAOELEITO;283;
2008;PR;67;PMDB;15;APTO;ELEITO;1128;
2008;PR;67;PP;11;APTO;ELEITO;1049;
2008;PR;67;PDT;12;APTO;NAOELEITO;1044;
2008;PR;67;PDT;12;APTO;NAOELEITO;1039;
2008;PR;6;PPS;23;APTO;ELEITO;4879;
2008;PR;6;PDT;12;APTO;NAOELEITO;3169;
2008;PR;6;PMDB;15;APTO;NAOELEITO;2439;
2008;PR;6;PTC;36;APTO;NAOELEITO;1757;
2008;PR;6;PTB;14;APTO;NAOELEITO;144;
2008;PR;12;PSDB;45;APTO;ELEITO;2130;
2008;PR;12;PMDB;15;APTO;NAOELEITO;2020;
2008;PR;12;PTB;14;APTO;NAOELEITO;989;
2008;PR;179;PMDB;15;APTO;ELEITO;19974;
2008;PR;179;PT;13;APTO;NAOELEITO;14689;
2008;PR;28;PMDB;15;APTO;ELEITO;11715;
2008;PR;28;PT;13;APTO;NAOELEITO;8232;
2008;PR;150;PMDB;15;APTO;ELEITO;3862;
2008;PR;150;PT;13;APTO;NAOELEITO;3415;
2008;PR;179;PMN;33;APTO;NAOELEITO;3308;
2008;PR;28;PMN;33;APTO;NAOELEITO;2139;
2008;PR;150;PMN;33;APTO;NAOELEITO;600;
2008;PR;179;PSOL;50;APTO;NAOELEITO;178;
2008;PR;179;PTDOB;70;APTO;NAOELEITO;76;
2008;PR;28;PSOL;50;APTO;NAOELEITO;61;
2008;PR;179;PTN;19;APTO;NAOELEITO;43;
2008;PR;28;PTDOB;70;APTO;NAOELEITO;37;
2008;PR;28;PTN;19;APTO;NAOELEITO;34;
2008;PR;150;PSOL;50;APTO;NAOELEITO;26;
2008;PR;150;PTDOB;70;APTO;NAOELEITO;12;
2008;PR;150;PTN;19;APTO;NAOELEITO;6;
2008;PR;61;PMDB;15;APTO;ELEITO;17009;
2008;PR;180;PMDB;15;APTO;ELEITO;15190;
2008;PR;61;PPS;23;APTO;NAOELEITO;12621;
2008;PR;180;PPS;23;APTO;NAOELEITO;11008;
2008;PR;164;PSDB;45;APTO;ELEITO;6985;
2008;PR;164;DEM;25;APTO;NAOELEITO;6341;
2008;PR;164;PT;13;APTO;NAOELEITO;1026;
2008;PR;164;PDT;12;APTO;NAOELEITO;212;
2008;PR;93;PMDB;15;APTO;ELEITO;2402;
2008;PR;74;PPS;23;APTO;ELEITO;4462;
2008;PR;74;PMDB;15;APTO;NAOELEITO;4159;
2008;PR;74;PSB;40;APTO;NAOELEITO;104;
2008;PR;50;PMDB;15;APTO;ELEITO;28290;
2008;PR;50;PV;43;APTO;NAOELEITO;9246;
2008;PR;152;PPS;23;APTO;ELEITO;1020;
2008;PR;152;PMDB;15;APTO;NAOELEITO;935;
2008;PR;35;PMDB;15;APTO;ELEITO;4599;
2008;PR;35;PSC;20;APTO;NAOELEITO;3842;
2008;PR;35;PSL;17;APTO;NAOELEITO;1343;
2008;PR;113;PTB;14;APTO;ELEITO;10019;
2008;PR;113;PMDB;15;APTO;NAOELEITO;8935;
2008;PR;67;PTB;14;APTO;ELEITO;7693;
2008;PR;67;PDT;12;APTO;NAOELEITO;6586;
2008;PR;67;PMN;33;APTO;NAOELEITO;1326;
2008;PR;71;PMDB;15;APTO;ELEITO;1446;
2008;PR;71;PSDB;45;APTO;NAOELEITO;1400;
2008;PR;182;PMDB;15;APTO;ELEITO;3889;
2008;PR;182;PSC;20;APTO;NAOELEITO;3706;
2008;PR;182;PSDB;45;APTO;NAOELEITO;660;
2008;PR;182;PT;13;APTO;NAOELEITO;156;
2008;PR;58;PDT;12;APTO;ELEITO;10306;
2008;PR;58;PT;13;APTO;NAOELEITO;9483;
2008;PR;58;PCDOB;65;APTO;NAOELEITO;84;
2008;PR;133;PMDB;15;APTO;ELEITO;4440;
2008;PR;133;PDT;12;APTO;NAOELEITO;2438;
2008;PR;133;PCDOB;65;APTO;NAOELEITO;78;
2008;PR;131;DEM;25;APTO;ELEITO;2719;
2008;PR;131;PMDB;15;APTO;NAOELEITO;2436;
2008;PR;131;PSB;40;APTO;NAOELEITO;188;
2008;PR;57;PP;11;APTO;ELEITO;741;
2008;PR;57;PT;13;APTO;NAOELEITO;621;
2008;PR;57;DEM;25;APTO;NAOELEITO;590;
2008;PR;107;PT;13;APTO;ELEITO;1482;
2008;PR;107;PP;11;APTO;NAOELEITO;1435;
2008;PR;77;PSDB;45;APTO;ELEITO;3464;
2008;PR;77;PDT;12;APTO;NAOELEITO;3197;
2008;PR;77;PMDB;15;APTO;NAOELEITO;3062;
2008;PR;153;PTB;14;APTO;ELEITO;5555;
2008;PR;153;PSDB;45;APTO;ELEITO;4614;
2008;PR;153;PP;11;APTO;NAOELEITO;4550;
2008;PR;153;PSC;20;APTO;NAOELEITO;3806;
2008;PR;153;PT;13;APTO;NAOELEITO;469;
2008;PR;153;PMDB;15;APTO;NAOELEITO;250;
2008;PR;153;PMDB;15;APTO;NAOELEITO;247;
2008;PR;170;PSDB;45;APTO;ELEITO;2864;
2008;PR;115;PMDB;15;APTO;ELEITO;1124;
2008;PR;115;PTB;14;APTO;NAOELEITO;1021;
2008;PR;38;PMDB;15;APTO;ELEITO;2102;
2008;PR;38;PTB;14;APTO;NAOELEITO;1964;
2008;PR;165;PMDB;15;APTO;ELEITO;2801;
2008;PR;165;PR;22;APTO;NAOELEITO;2287;
2008;PR;165;PT;13;APTO;NAOELEITO;230;
2008;PR;48;PMDB;15;APTO;ELEITO;2581;
2008;PR;48;PV;43;APTO;NAOELEITO;1908;
2008;PR;48;PSDB;45;APTO;NAOELEITO;1494;
2008;PR;48;PR;22;APTO;NAOELEITO;19;
2008;PR;131;PDT;12;APTO;ELEITO;2247;
2008;PR;70;PSDB;45;APTO;ELEITO;1826;
2008;PR;70;PSB;40;APTO;NAOELEITO;1821;
2008;PR;70;PR;22;APTO;NAOELEITO;210;
2008;PR;70;PSC;20;APTO;NAOELEITO;139;
2008;PR;110;PT;13;APTO;ELEITO;3287;
2008;PR;110;PMDB;15;APTO;NAOELEITO;2206;
2008;PR;110;PDT;12;APTO;NAOELEITO;236;
2008;PR;126;PMDB;15;APTO;ELEITO;2245;
2008;PR;126;PP;11;APTO;NAOELEITO;1430;
2008;PR;128;PP;11;APTO;ELEITO;1221;
2008;PR;128;PMDB;15;APTO;NAOELEITO;1119;
2008;PR;159;PMDB;15;APTO;ELEITO;1469;
2008;PR;126;PMDB;15;APTO;ELEITO;5224;
2008;PR;126;PSDB;45;APTO;NAOELEITO;3092;
2008;PR;97;PTB;14;APTO;ELEITO;1779;
2008;PR;97;PDT;12;APTO;NAOELEITO;1102;
2008;PR;76;PSL;17;APTO;ELEITO;2883;
2008;PR;76;PPS;23;APTO;NAOELEITO;2210;
2008;PR;76;PT;13;APTO;NAOELEITO;249;
2008;PR;25;PMDB;15;APTO;ELEITO;8213;
2008;PR;25;PDT;12;APTO;NAOELEITO;6536;
2008;PR;181;PMDB;15;APTO;NAOELEITO;10133;
2008;PR;78;PSDB;45;APTO;ELEITO;9197;
2008;PR;181;PSC;20;APTO;NAOELEITO;8350;
2008;PR;181;PSDB;45;APTO;ELEITO;8289;
2008;PR;78;PMDB;15;APTO;NAOELEITO;5264;
2008;PR;78;PSC;20;APTO;NAOELEITO;5012;
2008;PR;78;PV;43;APTO;NAOELEITO;3797;
2008;PR;181;PV;43;APTO;NAOELEITO;2399;
2008;PR;150;PSDB;45;APTO;ELEITO;2399;
2008;PR;150;PR;20;APTO;NAOELEITO;1614;
2008;PR;150;PMDB;15;APTO;NAOELEITO;1094;
2008;PR;169;PRTB;28;APTO;ELEITO;5388;
2008;PR;44;PMDB;15;APTO;ELEITO;1643;
2008;PR;44;PT;13;APTO;NAOELEITO;1172;
2008;PR;195;PSB;40;APTO;ELEITO;12135;
2008;PR;195;PSDB;45;APTO;NAOELEITO;9690;
2008;PR;195;PMN;33;APTO;NAOELEITO;264;
2008;PR;195;PSOL;50;APTO;NAOELEITO;71;
2008;PR;112;PR;22;APTO;ELEITO;1465;
2008;PR;112;PP;11;APTO;NAOELEITO;1354;
2008;PR;112;PSB;40;APTO;NAOELEITO;306;
2008;PR;11;PMDB;15;APTO;ELEITO;2706;
2008;PR;11;PSDB;45;APTO;NAOELEITO;1726;
2008;PR;9;PMDB;15;APTO;ELEITO;21208;
2008;PR;9;PSDB;45;APTO;NAOELEITO;13755;
2008;PR;182;PMDB;15;APTO;ELEITO;9866;
2008;PR;182;PSDB;45;APTO;NAOELEITO;7768;
2008;PR;9;PTB;14;APTO;NAOELEITO;3445;
2008;PR;182;PTB;14;APTO;NAOELEITO;1760;
2008;PR;9;DEM;25;APTO;NAOELEITO;1541;
2008;PR;182;DEM;25;APTO;NAOELEITO;700;
2008;PR;9;PSOL;50;APTO;NAOELEITO;193;
2008;PR;182;PSOL;50;APTO;NAOELEITO;54;
2008;PR;171;PMN;33;APTO;ELEITO;5008;
2008;PR;171;PMDB;15;APTO;NAOELEITO;4349;
2008;PR;171;DEM;25;APTO;NAOELEITO;3783;
2008;PR;183;PMDB;15;APTO;ELEITO;14970;
2008;PR;31;PPS;23;APTO;NAOELEITO;11247;
2008;PR;183;PPS;23;APTO;NAOELEITO;10960;
2008;PR;31;PMDB;15;APTO;ELEITO;10028;
2008;PR;106;PSDB;45;APTO;ELEITO;4937;
2008;PR;106;PMDB;15;APTO;NAOELEITO;4833;
2008;PR;106;PMDB;15;APTO;ELEITO;4525;
2008;PR;106;PTC;36;APTO;NAOELEITO;178;
2008;PR;106;PT;13;APTO;NAOELEITO;135;
2008;PR;44;PSDB;45;APTO;ELEITO;4185;
2008;PR;44;PT;13;APTO;NAOELEITO;3611;
2008;PR;44;PSC;20;APTO;NAOELEITO;1032;
2008;PR;203;PSDB;45;APTO;ELEITO;3061;
2008;PR;203;PPS;23;APTO;NAOELEITO;2981;
2008;PR;203;PDT;12;APTO;NAOELEITO;1127;
2008;PR;203;PT;13;APTO;NAOELEITO;257;
2008;PR;107;PMDB;15;APTO;ELEITO;6321;
2008;PR;107;PDT;12;APTO;NAOELEITO;5390;
2008;PR;165;PMDB;15;APTO;ELEITO;4685;
2008;PR;165;PDT;12;APTO;NAOELEITO;4240;
2008;PR;165;PV;43;APTO;NAOELEITO;405;
2008;PR;16;PSDB;45;APTO;ELEITO;3756;
2008;PR;16;PPS;23;APTO;NAOELEITO;3361;
2008;PR;56;PMDB;15;APTO;ELEITO;3665;
2008;PR;56;DEM;25;APTO;NAOELEITO;3184;
2008;PR;56;PV;43;APTO;NAOELEITO;1168;
2008;PR;56;PPS;23;APTO;NAOELEITO;202;
2008;PR;68;PDT;12;APTO;ELEITO;15428;
2008;PR;143;PDT;12;APTO;ELEITO;12449;
2008;PR;184;PDT;12;APTO;ELEITO;12225;
2008;PR;68;PP;11;APTO;NAOELEITO;11102;
2008;PR;185;PDT;12;APTO;ELEITO;10813;
2008;PR;143;PP;11;APTO;NAOELEITO;9581;
2008;PR;184;PP;11;APTO;NAOELEITO;9217;
2008;PR;185;PP;11;APTO;NAOELEITO;8724;
2008;PR;68;PR;22;APTO;NAOELEITO;7793;
2008;PR;143;PR;22;APTO;NAOELEITO;5963;
2008;PR;184;PR;22;APTO;NAOELEITO;5837;
2008;PR;185;PR;22;APTO;NAOELEITO;5562;
2008;PR;68;PSC;20;APTO;NAOELEITO;4896;
2008;PR;143;PSC;20;APTO;NAOELEITO;4323;
2008;PR;184;PSC;20;APTO;NAOELEITO;3473;
2008;PR;185;PSC;20;APTO;NAOELEITO;3390;
2008;PR;68;PV;43;APTO;NAOELEITO;2836;
2008;PR;143;PV;43;APTO;NAOELEITO;2207;
2008;PR;184;PV;43;APTO;NAOELEITO;2053;
2008;PR;185;PV;43;APTO;NAOELEITO;1873;
2008;PR;185;PT;13;APTO;NAOELEITO;1500;
2008;PR;68;PT;13;APTO;NAOELEITO;1409;
2008;PR;184;PT;13;APTO;NAOELEITO;1289;
2008;PR;143;PT;13;APTO;NAOELEITO;1125;
2008;PR;68;PSOL;50;APTO;NAOELEITO;395;
2008;PR;184;PSOL;50;APTO;NAOELEITO;357;
2008;PR;143;PSOL;50;APTO;NAOELEITO;324;
2008;PR;185;PSOL;50;APTO;NAOELEITO;258;
2008;PR;16;PMDB;15;APTO;ELEITO;23506;
2008;PR;16;DEM;25;APTO;NAOELEITO;13158;
2008;PR;16;PSOL;50;APTO;NAOELEITO;567;
2008;PR;16;PDT;12;APTO;NAOELEITO;296;
2008;PR;166;PMDB;15;APTO;ELEITO;3441;
2008;PR;166;DEM;25;APTO;NAOELEITO;2282;
2008;PR;166;PT;13;APTO;NAOELEITO;244;
2008;PR;159;PMDB;15;APTO;ELEITO;3595;
2008;PR;159;PSDB;45;APTO;NAOELEITO;2864;
2008;PR;159;DEM;25;APTO;NAOELEITO;438;
2008;PR;7;PMDB;15;APTO;ELEITO;7971;
2008;PR;7;PRB;10;APTO;NAOELEITO;1706;
2008;PR;118;PSC;20;APTO;ELEITO;3582;
2008;PR;118;PDT;12;APTO;NAOELEITO;3034;
2008;PR;118;PMN;33;APTO;NAOELEITO;398;
2008;PR;103;PSDB;45;APTO;ELEITO;9159;
2008;PR;103;PT;13;APTO;NAOELEITO;2863;
